id,status,maxEntryPerUser,nftAddress,nftId,winner,extractedNumber,raisedInWei,raisedInEther,platformPercentage,requiredNFT,totalEntries,cancellingDate
124,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6072","0xe8406307ff81C4BD15E160d71c89DbCe84CC651E","14","54000000000000000","0.054","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
125,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6071","0xB850A0a856055d9F2AE6D7355F2E07a00A3Cc646","6","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
126,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6361","0xC1b987ce9792b8282C356aE0171683096dA17526","5","69000000000000000","0.069","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
127,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","145","0x8d85D37C53aEa6e51A4863104299830161D06130","17","69000000000000000","0.069","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
128,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6515","0x87C3634D493803656777ecE0d6D8bCA14b9Ae55a","7","51000000000000000","0.051","0","0x0000000000000000000000000000000000000000","17","fine non impostata"
129,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","18","0x8d85D37C53aEa6e51A4863104299830161D06130","10","45000000000000000","0.045","0","0x0000000000000000000000000000000000000000","15","fine non impostata"
130,"cancel requested","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6873","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","0","19/8/2022, 17:31:51"
131,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6873","0x0276f4956610D5bA9A5619b8b79D045BAe199036","50","0","0.0","0","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","237","fine non impostata"
132,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5442","0xB7B9cdF5feAacDd2E0C80edB3CbA5C766D2271B8","45","504000000000000000","0.504","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
133,"ended","1","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6893","0xE51FCDd504238B08214E42843c908e783eB40c1D","87","0","0.0","0","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","126","fine non impostata"
134,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7700","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","1","23/8/2022, 14:07:43"
135,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5444","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","23/8/2022, 13:58:47"
136,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5014","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","23/8/2022, 13:56:54"
137,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2601","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","23/8/2022, 13:56:43"
138,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4027","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","23/8/2022, 13:57:47"
139,"cancel requested","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3554","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","23/8/2022, 13:57:06"
140,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2601","0x7Ec2B8003e8066074364fb31aA0501112508E97E","37","246000000000000000","0.246","0","0x0000000000000000000000000000000000000000","41","fine non impostata"
141,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5014","0xe119041Ea65bdf435574cb2402138a6E5929afD0","50","366000000000000000","0.366","0","0x0000000000000000000000000000000000000000","61","fine non impostata"
142,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7700","0xbDf6d3FBCbA13A1e6BF6E0392700B9a6de6eaEc7","10","246000000000000000","0.246","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
143,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4027","0x76F0598D5F7B74D9c1A197917871AEd8589F8868","26","168000000000000000","0.168","0","0x0000000000000000000000000000000000000000","28","fine non impostata"
144,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3554","0x4425AbAd97059FD35ae14C9E4D8cA8CCDfA16Cd3","5","420000000000000000","0.42","0","0x0000000000000000000000000000000000000000","70","fine non impostata"
145,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5444","0x92600d00d1e33A40b56F4527764303CBb148B3Ad","2","270000000000000000","0.27","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
146,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3656","0xC840b7c296B99e5b9cBAFC2BF56a655Aff00F75a","18","60000000000000000","0.06","0","0x0000000000000000000000000000000000000000","20","fine non impostata"
147,"ended","1","0x123b30E25973FeCd8354dd5f41Cc45A3065eF88C","2299","0x026c2760ba6852cc188F7Be6D62ee1d663Ec9bdb","56","0","0.0","0","0x0000000000000000000000000000000000000000","231","fine non impostata"
148,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7539","0x7fa247DAa39DC2389eF4C3CD39F6f71aC415d911","16","114000000000000000","0.114","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
149,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2388","0x0ff6d641c9490bC09Ca49442b424a4e8468F887b","6","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
150,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","1629","0x6d8e940d0d9e0E39e2b811615565A7E1DC5E9d16","15","69000000000000000","0.069","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
151,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2589","0x8d85D37C53aEa6e51A4863104299830161D06130","1","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
152,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7951","0x8d85D37C53aEa6e51A4863104299830161D06130","0","54000000000000000","0.054","0","0x0000000000000000000000000000000000000000","18","fine non impostata"
153,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3792","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","11","78000000000000000","0.078","0","0x0000000000000000000000000000000000000000","26","fine non impostata"
154,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9987","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","9","90000000000000000","0.09","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
155,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2959","0x4D7E44e4F4a7bBB9e04a1AB09e315B92ba2Dce90","15","126000000000000000","0.126","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
156,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6149","0xD261c3f3D2a962702BC455BFAD5901B04c927865","5","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
157,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5102","0xD261c3f3D2a962702BC455BFAD5901B04c927865","0","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
158,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4623","0x6d8e940d0d9e0E39e2b811615565A7E1DC5E9d16","19","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
159,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8311","0x4D7E44e4F4a7bBB9e04a1AB09e315B92ba2Dce90","11","72000000000000000","0.072","0","0x0000000000000000000000000000000000000000","24","fine non impostata"
160,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2630","0x92600d00d1e33A40b56F4527764303CBb148B3Ad","11","63000000000000000","0.063","0","0x0000000000000000000000000000000000000000","21","fine non impostata"
161,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8717","0x6d8e940d0d9e0E39e2b811615565A7E1DC5E9d16","11","60000000000000000","0.06","0","0x0000000000000000000000000000000000000000","20","fine non impostata"
162,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9095","0x8d85D37C53aEa6e51A4863104299830161D06130","7","84000000000000000","0.084","0","0x0000000000000000000000000000000000000000","28","fine non impostata"
163,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6389","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","9","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
164,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4168","0xa9Be67E2910ECce1e156edE5Bf6E146523A5318D","19","138000000000000000","0.138","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
165,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2608","0x4D7E44e4F4a7bBB9e04a1AB09e315B92ba2Dce90","5","66000000000000000","0.066","0","0x0000000000000000000000000000000000000000","22","fine non impostata"
166,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5101","0x4D7E44e4F4a7bBB9e04a1AB09e315B92ba2Dce90","9","114000000000000000","0.114","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
167,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7357","0xfd64Fda1978b1EBc7c4600a5FDA2681060d955c1","30","111000000000000000","0.111","0","0x0000000000000000000000000000000000000000","37","fine non impostata"
168,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2824","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","19","108000000000000000","0.108","0","0x0000000000000000000000000000000000000000","36","fine non impostata"
169,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4119","0xC22EF26b61B5679f8194008f6E3e8650c2aB0500","1","117000000000000000","0.117","0","0x0000000000000000000000000000000000000000","39","fine non impostata"
170,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9070","0x0558258097c1B1b84676f28dEd4B522922ea648c","12","96000000000000000","0.096","0","0x0000000000000000000000000000000000000000","32","fine non impostata"
171,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7417","0x756007f8Dd0bcD9E88b6202fd418a13082f8E0d5","29","156000000000000000","0.156","0","0x0000000000000000000000000000000000000000","52","fine non impostata"
172,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7541","0x756007f8Dd0bcD9E88b6202fd418a13082f8E0d5","21","123000000000000000","0.123","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
173,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","661","0xd1e75c3F9dC2D124a60347977b0EF0b2f0C1D627","38","135000000000000000","0.135","0","0x0000000000000000000000000000000000000000","45","fine non impostata"
174,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9401","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","3","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
175,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2632","0x6d8e940d0d9e0E39e2b811615565A7E1DC5E9d16","16","117000000000000000","0.117","0","0x0000000000000000000000000000000000000000","39","fine non impostata"
176,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2633","0x8d85D37C53aEa6e51A4863104299830161D06130","8","90000000000000000","0.09","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
177,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2639","0x0558258097c1B1b84676f28dEd4B522922ea648c","12","117000000000000000","0.117","0","0x0000000000000000000000000000000000000000","39","fine non impostata"
178,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4721","0xa4464b6bd8E4BedfD94d29B5Aac69a5fb431B191","26","93000000000000000","0.093","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
179,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5615","0xA8276B48963f5F1bd8702ef8E0619FB00e8F2AcF","21","90000000000000000","0.09","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
180,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","3146","0xfd64Fda1978b1EBc7c4600a5FDA2681060d955c1","12","87000000000000000","0.087","0","0x0000000000000000000000000000000000000000","29","fine non impostata"
181,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6402","0xd1e75c3F9dC2D124a60347977b0EF0b2f0C1D627","2","81000000000000000","0.081","0","0x0000000000000000000000000000000000000000","27","fine non impostata"
182,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7452","0xabF3947d0F6B3Af67aBb70eCA8BaBa67eacc7003","0","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
183,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4697","0x8ce0d1a7f2d1C54EBcc9D7BAD9439ac2068609f9","19","99000000000000000","0.099","0","0x0000000000000000000000000000000000000000","33","fine non impostata"
184,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2771","0x8ce0d1a7f2d1C54EBcc9D7BAD9439ac2068609f9","9","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
185,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2478","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","17","90000000000000000","0.09","0","0x0000000000000000000000000000000000000000","30","fine non impostata"
186,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","208","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","8","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
187,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7525","0x1A5E97f38b380906262979E204417379Abb12D2e","7","153000000000000000","0.153","0","0x0000000000000000000000000000000000000000","51","fine non impostata"
188,"ended","20","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","2579","0x1a8eBF1Cd455e111D88096a4488eaaf7A86FeC47","6","84000000000000000","0.084","0","0x0000000000000000000000000000000000000000","28","fine non impostata"
189,"cancel requested","1","0x1A92f7381B9F03921564a437210bB9396471050C","1465","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x1A92f7381B9F03921564a437210bB9396471050C","63","4/9/2022, 13:52:20"
190,"ended","1","0x1A92f7381B9F03921564a437210bB9396471050C","1488","0x4e116e24cdDf5e8Ca3Ac977513814Fa3Ad079405","8","0","0.0","0","0x0000000000000000000000000000000000000000","432","fine non impostata"
191,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8399","0x6d8e940d0d9e0E39e2b811615565A7E1DC5E9d16","11","51000000000000000","0.051","0","0x0000000000000000000000000000000000000000","17","fine non impostata"
192,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","7867","0x8d85D37C53aEa6e51A4863104299830161D06130","33","108000000000000000","0.108","0","0x0000000000000000000000000000000000000000","36","fine non impostata"
193,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9360","0xd0cCa71d46FfBAe39FeF1B739bDCB844C1Bfe556","4","102000000000000000","0.102","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
194,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5430","0xfd64Fda1978b1EBc7c4600a5FDA2681060d955c1","19","75000000000000000","0.075","0","0x0000000000000000000000000000000000000000","25","fine non impostata"
195,"ended","1","0x94638Cbf3c54c1f956a5F05cBC0F9aFb6822020d","271","0xDBEC5518Fb60abCaADEd2d373EEFfcC758e8B0cd","64","0","0.0","0","0x0000000000000000000000000000000000000000","108","fine non impostata"
196,"ended","1","0x94638Cbf3c54c1f956a5F05cBC0F9aFb6822020d","2465","0xa9Be67E2910ECce1e156edE5Bf6E146523A5318D","41","0","0.0","0","0x0000000000000000000000000000000000000000","147","fine non impostata"
197,"ended","40","0x97597002980134beA46250Aa0510C9B90d87A587","1007","0x83f4034e52b6cd5f5145A7104cd29A6bedC55482","33","300000000000000000","0.3","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
198,"ended","1","0x94638Cbf3c54c1f956a5F05cBC0F9aFb6822020d","8457","0x727632b47e744950Bf178726022E2076025ED8A9","106","0","0.0","0","0x0000000000000000000000000000000000000000","211","fine non impostata"
199,"ended","40","0x97597002980134beA46250Aa0510C9B90d87A587","8878","0x8ce0d1a7f2d1C54EBcc9D7BAD9439ac2068609f9","22","300000000000000000","0.3","0","0x0000000000000000000000000000000000000000","50","fine non impostata"
200,"ended","40","0xB5C747561a185A146f83cFff25BdfD2455b31fF4","9370","0x670B3BA01517b3068b28987de6bDAcbF0CE252df","42","535000000000000000","0.535","0","0x0000000000000000000000000000000000000000","107","fine non impostata"
201,"cancel requested","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5588","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","31/8/2022, 20:30:17"
202,"cancel requested","40","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","1344","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","0","31/8/2022, 19:03:58"
203,"ended","1","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","1806","0xEd8db5dE8e7F3f14114bB2E2d57f08182537350f","5","0","0.0","0","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","10","fine non impostata"
204,"ended","40","0x3e7FC44E25c07Be3d67C241E6E59cb838DF2F892","1344","0xEd8db5dE8e7F3f14114bB2E2d57f08182537350f","46","432000000000000000","0.432","0","0x0000000000000000000000000000000000000000","72","fine non impostata"
205,"ended","1","0x79FCDEF22feeD20eDDacbB2587640e45491b757f","2522","0x80a349B884Abfe914B68D9cd0F96746Fa3fC2746","336","0","0.0","0","0x0000000000000000000000000000000000000000","470","fine non impostata"
206,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8423","0x79d3F0a4A5210d26b62e6c436dBE0D311e9586BB","11","115000000000000000","0.115","0","0x0000000000000000000000000000000000000000","23","fine non impostata"
207,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9956","0x5A8BD25E00a77478E4A5e9f96837a386B3aabbbD","9","175000000000000000","0.175","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
208,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","1683","0xB7E4D84efbbE8F4454227CB15A9a0b4fEA547F0d","14","190000000000000000","0.19","0","0x0000000000000000000000000000000000000000","38","fine non impostata"
209,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9015","0xaA3a3851292F0e943F60075B6c328cFe318026Be","80","410000000000000000","0.41","0","0x0000000000000000000000000000000000000000","82","fine non impostata"
210,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","8044","0xB868B2ca33365f784df87E31CefAA1E00a8386b5","21","170000000000000000","0.17","0","0x0000000000000000000000000000000000000000","34","fine non impostata"
211,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","6749","0x2c6BBC729ee28774493632Af118F164A4C20dD40","28","215000000000000000","0.215","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
212,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","9984","0x8ce0d1a7f2d1C54EBcc9D7BAD9439ac2068609f9","11","230000000000000000","0.23","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
213,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5330","0x0558258097c1B1b84676f28dEd4B522922ea648c","24","215000000000000000","0.215","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
214,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","5494","0xE969492daD509FbF160C30C12C744179fb26e79C","47","365000000000000000","0.365","0","0x0000000000000000000000000000000000000000","73","fine non impostata"
215,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","1688","0x4E702479d94023B1CecB5fadfd5EEef50BeBAf85","11","275000000000000000","0.275","0","0x0000000000000000000000000000000000000000","55","fine non impostata"
216,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4902","0x5D4f409107Bd2817e5D8Ecc10B01eeA43fdb52d8","31","172000000000000000","0.172","0","0x0000000000000000000000000000000000000000","43","fine non impostata"
217,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2560","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","14","248000000000000000","0.248","0","0x0000000000000000000000000000000000000000","62","fine non impostata"
218,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","7650","0x222911602f8C9911FCe78C4B97Ee70c9D18368fE","23","352000000000000000","0.352","0","0x0000000000000000000000000000000000000000","88","fine non impostata"
219,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","656","0x8d85D37C53aEa6e51A4863104299830161D06130","14","224000000000000000","0.224","0","0x0000000000000000000000000000000000000000","56","fine non impostata"
220,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","6632","0x76F0598D5F7B74D9c1A197917871AEd8589F8868","61","352000000000000000","0.352","0","0x0000000000000000000000000000000000000000","88","fine non impostata"
221,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4775","0x222911602f8C9911FCe78C4B97Ee70c9D18368fE","16","168000000000000000","0.168","0","0x0000000000000000000000000000000000000000","42","fine non impostata"
222,"ended","40","0xE6d48bF4ee912235398b96E16Db6F310c21e82CB","3581","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","18","540000000000000000","0.54","0","0x0000000000000000000000000000000000000000","36","fine non impostata"
223,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","3301","0xe6C35D0aDEeC59101aBE9368154595fdD7278Cf8","5","276000000000000000","0.276","0","0x0000000000000000000000000000000000000000","69","fine non impostata"
224,"cancel requested","40","0xE6d48bF4ee912235398b96E16Db6F310c21e82CB","2039","0x0000000000000000000000000000000000000000","0","0","0.0","0","0x0000000000000000000000000000000000000000","0","2/9/2022, 11:47:49"
225,"ended","40","0x1792a96E5668ad7C167ab804a100ce42395Ce54D","2839","0xEd8db5dE8e7F3f14114bB2E2d57f08182537350f","37","1440000000000000000","1.44","0","0x0000000000000000000000000000000000000000","60","fine non impostata"
226,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2204","0xD71C62AECA47A0fB2d17e3d1eFC6B320Ac507a77","32","144000000000000000","0.144","0","0x0000000000000000000000000000000000000000","36","fine non impostata"
227,"ended","1","0x1792a96E5668ad7C167ab804a100ce42395Ce54D","5992","0xec7540827f137CACDc77267F6aca66c43d848917","667","0","0.0","0","0x0000000000000000000000000000000000000000","710","fine non impostata"
228,"ended","40","0x306b1ea3ecdf94aB739F1910bbda052Ed4A9f949","971","0x4988b2A59C6A50A31D88D165FeC9E0F4562ea8F2","45","846000000000000000","0.846","0","0x0000000000000000000000000000000000000000","47","fine non impostata"
229,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2108","0xa9Be67E2910ECce1e156edE5Bf6E146523A5318D","14","284000000000000000","0.284","0","0x0000000000000000000000000000000000000000","71","fine non impostata"
230,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","672","0x7641B70536074704bF94332166A14E33b99B7b25","62","264000000000000000","0.264","0","0x0000000000000000000000000000000000000000","66","fine non impostata"
231,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","4999","0x6D769f012EA529D898c82bfFdA7f51ecF4bd89Ef","28","310000000000000000","0.31","0","0x0000000000000000000000000000000000000000","62","fine non impostata"
232,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2574","0xA232c0dAd76268834cbb903Bd7D5EFeeDd632e04","4","304000000000000000","0.304","0","0x0000000000000000000000000000000000000000","76","fine non impostata"
233,"ended","40","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","4441","0x09e931febcd2C4071C5712093878D6791ab0afB4","38","252000000000000000","0.252","0","0x0000000000000000000000000000000000000000","63","fine non impostata"
234,"ended","40","0x209e639a0EC166Ac7a1A4bA41968fa967dB30221","619","0x4E702479d94023B1CecB5fadfd5EEef50BeBAf85","12","220000000000000000","0.22","0","0x0000000000000000000000000000000000000000","44","fine non impostata"
235,"ended","40","0xE6d48bF4ee912235398b96E16Db6F310c21e82CB","4318","0xd7280E6F3b121BA1bC951e1E0Aa2835D20C94Ff4","15","465000000000000000","0.465","0","0x0000000000000000000000000000000000000000","31","fine non impostata"
236,"ended","1","0x1A92f7381B9F03921564a437210bB9396471050C","1465","0x5dbe021a13762E385195A6FcfebAdF35Dc8dfcE8","5","0","0.0","0","0x1A92f7381B9F03921564a437210bB9396471050C","29","fine non impostata"
237,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","6231","0x2c6BBC729ee28774493632Af118F164A4C20dD40","43","384000000000000000","0.384","0","0x0000000000000000000000000000000000000000","53","fine non impostata"
238,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","3160","0xd0cCa71d46FfBAe39FeF1B739bDCB844C1Bfe556","1","256000000000000000","0.256","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
239,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","1927","0x5d6130cdd65865Ec54a9024b6daaE0B5D5596048","59","472000000000000000","0.472","0","0x0000000000000000000000000000000000000000","70","fine non impostata"
240,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","1847","0x9d218f087b90c73aDe362e7d3Bc7CBd50145736A","36","328000000000000000","0.328","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
241,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","3754","0xB4047EB6707aa777746042cEB1D42D6eE3d7845e","24","376000000000000000","0.376","0","0x0000000000000000000000000000000000000000","53","fine non impostata"
242,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","6894","0x3da195fe51025f9613B92ad6e3D96102c7f1471C","19","296000000000000000","0.296","0","0x0000000000000000000000000000000000000000","40","fine non impostata"
243,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","2634","0x9f275dfD5B45DaA1e2bB3612cB7DF9F881BA669E","1","264000000000000000","0.264","0","0x0000000000000000000000000000000000000000","35","fine non impostata"
244,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","6004","0x716F2bdf264387EA01194764a9E6e2F06428e9cB","14","192000000000000000","0.192","0","0x0000000000000000000000000000000000000000","26","fine non impostata"
245,"ended","50","0x684E4ED51D350b4d76A3a07864dF572D24e6dC4c","966","0x642563aA03629754CBC1DF2dE28440Ef4a0574b9","12","328000000000000000","0.328","0","0x0000000000000000000000000000000000000000","46","fine non impostata"
